1159033_0_COMx,1159033_0_COMy,1159033_0_COMz,1159033_1_COMx,1159033_1_COMy,1159033_1_COMz,639486_0_COMx,639486_0_COMy,639486_0_COMz,639486_1_COMx,639486_1_COMy,639486_1_COMz,639486_2_COMx,639486_2_COMy,639486_2_COMz,639486_3_COMx,639486_3_COMy,639486_3_COMz,7433301_0_COMx,7433301_0_COMy,7433301_0_COMz,7433301_1_COMx,7433301_1_COMy,7433301_1_COMz,7433301_2_COMx,7433301_2_COMy,7433301_2_COMz,7433301_3_COMx,7433301_3_COMy,7433301_3_COMz,7433301_4_COMx,7433301_4_COMy,7433301_4_COMz,8793077_0_COMx,8793077_0_COMy,8793077_0_COMz,8793077_1_COMx,8793077_1_COMy,8793077_1_COMz,8793077_2_COMx,8793077_2_COMy,8793077_2_COMz,8833418_0_COMx,8833418_0_COMy,8833418_0_COMz,8833418_1_COMx,8833418_1_COMy,8833418_1_COMz,8833418_2_COMx,8833418_2_COMy,8833418_2_COMz,256587_0_COMx,256587_0_COMy,256587_0_COMz,256587_1_COMx,256587_1_COMy,256587_1_COMz,256587_2_COMx,256587_2_COMy,256587_2_COMz,256587_3_COMx,256587_3_COMy,256587_3_COMz,2657201_0_COMx,2657201_0_COMy,2657201_0_COMz,2657201_1_COMx,2657201_1_COMy,2657201_1_COMz,5139716_0_COMx,5139716_0_COMy,5139716_0_COMz,5139716_1_COMx,5139716_1_COMy,5139716_1_COMz,7466188_0_COMx,7466188_0_COMy,7466188_0_COMz,7466188_1_COMx,7466188_1_COMy,7466188_1_COMz,8442648_0_COMx,8442648_0_COMy,8442648_0_COMz,8442648_1_COMx,8442648_1_COMy,8442648_1_COMz,8442648_2_COMx,8442648_2_COMy,8442648_2_COMz,8442648_3_COMx,8442648_3_COMy,8442648_3_COMz
-0.886021,51.265011,93.78463,-2.632544,46.593903,94.692863,2.732432,47.707821,95.315773,2.505277,37.525593,95.061417,4.188214,53.22226,95.23555,4.010218,59.882244,94.932037,1.104401,55.082127,89.51049,1.16943,51.61063,88.835037,0.090404,39.920921,89.365746,0.676503,42.537334,90.703003,1.106391,42.742054,90.136635,3.413338,46.688236,100.393806,5.235629,44.595631,99.576767,4.419873,41.683231,99.374947,-0.855042,51.440109,93.327003,-1.861642,55.514393,90.572029,0.928497,48.684803,90.319191,0.216645,46.004856,99.389343,0.756091,55.671638,100.387672,0.986886,51.47253,99.745758,-0.366012,45.768719,100.125404,-0.535008,49.259689,89.580711,-0.685439,51.172997,89.934303,2.497199,41.330437,94.947502,2.344899,49.964687,94.995537,5.051639,50.008442,96.404427,4.673451,40.720215,95.740181,1.578359,61.979042,90.51638,2.27519,55.462791,89.67437,3.004852,52.249027,89.995575,2.931435,58.904747,89.790451
-0.908558,51.271671,93.780701,-2.63124,46.586792,94.696953,2.769458,47.720997,95.318085,2.517934,37.517971,95.059151,4.182975,53.23745,95.250534,4.017812,59.89904,94.935287,1.070939,55.081875,89.508163,1.179436,51.626743,88.860336,0.093289,39.917679,89.37587,0.718212,42.537895,90.682266,1.102077,42.738804,90.135765,3.412723,46.742577,100.351334,5.213755,44.600254,99.554611,4.379553,41.677963,99.390503,-0.837848,51.433815,93.288902,-1.865502,55.546841,90.583725,0.928364,48.691956,90.318459,0.223003,46.018383,99.406296,0.757344,55.670208,100.393723,0.963594,51.473499,99.744339,-0.353075,45.764389,100.110771,-0.561354,49.272938,89.575249,-0.69276,51.159794,89.914574,2.504384,41.327545,94.955467,2.334917,49.999657,95.009842,5.012937,50.01915,96.407532,4.655922,40.709061,95.776817,1.614763,61.969013,90.523384,2.240238,55.491234,89.663605,2.994739,52.243248,90.002693,2.91215,58.902573,89.784149
-0.896578,51.258011,93.772781,-2.633193,46.589863,94.702095,2.77034,47.714935,95.313179,2.541833,37.518902,95.082359,4.1512,53.237389,95.247139,3.990411,59.916794,94.933037,1.124872,55.079857,89.507851,1.163735,51.638844,88.855957,0.069558,39.917614,89.369514,0.730456,42.537579,90.676399,1.099399,42.740948,90.130959,3.148956,46.743256,100.270203,5.280174,44.622112,99.559265,4.355032,41.70031,99.366776,-0.853712,51.420368,93.301834,-1.815488,55.605026,90.603142,0.956229,48.688591,90.329811,0.250596,46.020725,99.391144,0.756384,55.686707,100.391388,0.997325,51.472446,99.737526,-0.323064,45.765743,100.082619,-0.552458,49.273811,89.581673,-0.690283,51.155537,89.919907,2.473914,41.337345,94.96151,2.368318,50.029633,95.038872,5.004651,50.024776,96.424469,4.662523,40.701023,95.789032,1.626674,61.950039,90.529495,2.241407,55.508053,89.647499,2.989772,52.24847,90.003746,2.877669,58.900089,89.772942
-0.913567,51.239666,93.799652,-2.637162,46.583092,94.708626,2.759031,47.715866,95.326767,2.502726,37.513912,95.06517,4.158958,53.247059,95.251671,3.99654,59.914577,94.925896,1.103511,55.079144,89.503624,1.178849,51.638474,88.856102,0.074656,39.921795,89.367622,0.752588,42.54129,90.686401,1.094044,42.731419,90.136307,3.165739,46.739609,100.293678,5.282271,44.645191,99.567184,4.357981,41.718071,99.351158,-0.870434,51.412491,93.316811,-1.846592,55.622829,90.561272,0.964411,48.701565,90.329407,0.247607,46.031155,99.396347,0.747245,55.680889,100.378777,1.005967,51.484058,99.726494,-0.331598,45.770771,100.068413,-0.56303,49.282291,89.573654,-0.712687,51.150513,89.926872,2.51992,41.331158,94.959137,2.369383,50.053326,95.033081,4.964095,50.015343,96.398201,4.591399,40.683167,95.789909,1.623622,61.944134,90.522125,2.233353,55.501564,89.667282,2.971138,52.255764,90.004128,2.900769,58.90176,89.788231
-0.890543,51.236145,93.808113,-2.587962,46.594162,94.692787,2.768645,47.719536,95.320107,2.49939,37.513676,95.065788,4.123552,53.23122,95.255081,4.002515,59.926266,94.935966,1.11963,55.062286,89.48716,1.210889,51.642944,88.876801,0.04835,39.912521,89.371384,0.744332,42.554115,90.696571,1.106928,42.740845,90.128845,3.101303,46.792732,100.297913,5.293247,44.640907,99.551682,4.328202,41.730911,99.354622,-0.840605,51.415287,93.313461,-1.833655,55.665253,90.536194,0.957538,48.691971,90.323784,0.22944,46.028286,99.380608,0.748882,55.687042,100.390663,1.007249,51.486866,99.721268,-0.319768,45.77449,100.070061,-0.59689,49.299206,89.580284,-0.71009,51.144703,89.928391,2.550925,41.340389,94.948723,2.390407,50.083572,95.015259,4.869723,50.018642,96.393509,4.609439,40.651245,95.805565,1.627032,61.923649,90.53064,2.234893,55.497551,89.661552,2.950769,52.256828,90.001785,2.890944,58.90765,89.789055
-0.866663,51.231308,93.822655,-2.617312,46.604805,94.695435,2.776214,47.716297,95.3181,2.493336,37.508183,95.055862,4.13067,53.231133,95.252899,4.002231,59.932953,94.947639,1.08693,55.05986,89.459641,1.204194,51.661446,88.881935,0.050252,39.916599,89.363716,0.766518,42.553112,90.679581,1.117628,42.734058,90.130081,3.102733,46.826443,100.295471,5.33394,44.690704,99.523132,4.30394,41.742054,99.354851,-0.849252,51.42268,93.305717,-1.914136,55.710087,90.542961,0.970589,48.689903,90.321434,0.21795,46.034874,99.401665,0.743616,55.6833,100.387314,1.001943,51.496407,99.742195,-0.320936,45.783855,100.065414,-0.602066,49.298508,89.582863,-0.731749,51.133308,89.925034,2.564816,41.360649,94.952408,2.379206,50.123093,95.02047,4.853922,50.034679,96.393974,4.645458,40.64344,95.796249,1.635254,61.912415,90.550438,2.233201,55.509621,89.655334,2.944585,52.255081,89.997635,2.903665,58.903576,89.787529
-0.846653,51.224739,93.807724,-2.594616,46.600025,94.685066,2.833294,47.728729,95.322159,2.503808,37.493523,95.060059,4.127687,53.230038,95.26857,3.995827,59.935028,94.926331,1.10768,55.046803,89.455849,1.217187,51.66346,88.882904,0.053639,39.926662,89.375648,0.743748,42.560349,90.685509,1.112011,42.728012,90.119408,3.060225,46.865765,100.270294,5.33055,44.706303,99.476059,4.272232,41.755306,99.361664,-0.867232,51.428825,93.303635,-1.900171,55.742645,90.545189,0.970891,48.69305,90.297874,0.195958,46.031952,99.402992,0.740347,55.667839,100.389084,1.006622,51.493515,99.74791,-0.312995,45.790611,100.055634,-0.625395,49.315117,89.580688,-0.720529,51.132275,89.94062,2.596163,41.357288,94.951546,2.382581,50.16552,95.018517,4.894573,50.039837,96.421165,4.667419,40.626785,95.778465,1.62993,61.904491,90.538391,2.228894,55.513756,89.646996,2.921514,52.247532,90.000671,2.901491,58.910236,89.7798
-0.831503,51.208694,93.824699,-2.603433,46.604164,94.697151,2.825291,47.727009,95.326973,2.45595,37.480118,95.061188,4.101754,53.216766,95.258293,3.986791,59.928165,94.904167,1.04198,55.04044,89.461586,1.21631,51.658474,88.88163,0.049269,39.918079,89.378479,0.772907,42.574898,90.699181,1.126624,42.729149,90.116493,3.030959,46.891788,100.316628,5.393013,44.733322,99.465439,4.217012,41.778965,99.348557,-0.815188,51.437592,93.275505,-1.871053,55.763092,90.50399,1.007483,48.687202,90.313515,0.167218,46.026608,99.394737,0.753153,55.66132,100.384293,0.958339,51.516178,99.717018,-0.310508,45.791924,100.051369,-0.650363,49.338558,89.563988,-0.709284,51.133869,89.942291,2.586524,41.374294,94.906204,2.390898,50.186584,95.01725,4.896992,50.045567,96.414398,4.682219,40.610897,95.787331,1.650753,61.887199,90.54026,2.224273,55.5214,89.64946,2.912982,52.241817,90.005295,2.91699,58.897053,89.750938
-0.891153,51.202305,93.831863,-2.63147,46.608547,94.678802,2.823339,47.732029,95.337013,2.467021,37.487076,95.061798,4.084866,53.202774,95.249413,3.98768,59.946232,94.929382,1.030708,55.033836,89.471298,1.256262,51.654095,88.866928,0.048319,39.919651,89.370193,0.723942,42.585865,90.70182,1.162323,42.741795,90.119766,3.04126,46.951309,100.272179,5.381114,44.796303,99.456543,4.203292,41.785797,99.367447,-0.848194,51.447765,93.272209,-1.867919,55.800419,90.499954,1.020406,48.686089,90.279678,0.139447,46.025135,99.436897,0.750926,55.651047,100.390152,0.97848,51.537079,99.705513,-0.335211,45.78952,100.072479,-0.678334,49.336578,89.565018,-0.715536,51.125259,89.957466,2.577198,41.382458,94.915154,2.403316,50.197857,95.038284,4.870231,50.043884,96.417007,4.66818,40.60799,95.78141,1.650347,61.888283,90.54467,2.194066,55.535175,89.639297,2.927131,52.239689,90.00058,2.910931,58.895737,89.762344
-0.871072,51.195004,93.827354,-2.612138,46.60527,94.685158,2.838994,47.737339,95.336533,2.472444,37.476925,95.075912,4.097532,53.19331,95.237213,4.002009,59.958042,94.93129,0.997639,55.015766,89.476486,1.284746,51.645134,88.874641,0.040767,39.915878,89.369041,0.764523,42.592106,90.718063,1.170269,42.751183,90.120354,3.004499,46.980637,100.316269,5.46985,44.8139,99.489899,4.17861,41.810894,99.36821,-0.865421,51.443443,93.277969,-1.859864,55.812317,90.506798,1.044855,48.673599,90.280846,0.141633,46.025108,99.457878,0.740815,55.654694,100.38958,0.989469,51.533463,99.702736,-0.309986,45.799702,100.052902,-0.677761,49.337471,89.572372,-0.711743,51.117516,89.943764,2.597373,41.38805,94.900734,2.399814,50.235115,95.042358,4.927465,50.02203,96.422661,4.656742,40.586685,95.728104,1.637995,61.876465,90.552132,2.186151,55.541946,89.650368,2.914231,52.243446,90.000374,2.936274,58.892071,89.766228
-0.873766,51.18977,93.827293,-2.637394,46.5947,94.677971,2.853163,47.728226,95.346901,2.469401,37.46946,95.07312,4.089035,53.182259,95.238884,3.978227,59.959717,94.929626,0.989181,55.00317,89.470047,1.238397,51.617229,88.886887,0.035984,39.908554,89.364388,0.75248,42.617821,90.690247,1.137232,42.731205,90.120255,2.993574,47.006077,100.330971,5.507212,44.815819,99.530098,4.13827,41.825165,99.385353,-0.861971,51.441681,93.298241,-1.860341,55.822788,90.508858,1.061976,48.667641,90.291588,0.165592,46.033417,99.44265,0.73312,55.648624,100.378624,0.974842,51.546513,99.729378,-0.303,45.791054,100.063568,-0.669161,49.343315,89.566833,-0.728369,51.123196,89.957954,2.594247,41.413937,94.899597,2.414999,50.277916,95.046974,4.989527,50.016838,96.46093,4.677145,40.561802,95.80394,1.635538,61.881748,90.549057,2.213407,55.538277,89.650841,2.917008,52.2542,90.006012,2.927283,58.888138,89.764793
-0.913906,51.11636,93.769814,-2.625926,46.558735,94.752243,2.870342,47.738335,95.347542,2.453118,37.469284,95.061813,4.060859,53.165722,95.232513,4.017585,59.950924,94.924744,0.962926,54.992313,89.477333,1.192715,51.611134,88.890839,0.06821,39.900127,89.349518,0.781457,42.626057,90.672241,1.144035,42.725613,90.125465,3.027649,47.060524,100.334824,5.515364,44.865108,99.537018,4.05992,41.888012,99.450996,-0.877648,51.4673,93.276978,-1.814862,55.846954,90.51693,1.178581,48.64872,90.243164,0.140857,46.035393,99.447655,0.735668,55.648876,100.383461,0.996438,51.557064,99.733757,-0.524872,45.819778,100.080688,-0.651573,49.324802,89.580292,-0.723987,51.120117,89.967682,2.595753,41.42284,94.904037,2.468187,50.333469,95.059738,5.028418,49.9995,96.455025,4.769734,40.519596,95.830727,1.658712,61.866611,90.547966,2.20589,55.541828,89.630913,2.936512,52.249569,90.004333,2.909055,58.856049,89.782509
-0.872182,51.117882,93.782524,-2.612511,46.566971,94.73558,2.910766,47.729519,95.334,2.441421,37.464287,95.070229,4.050128,53.153954,95.23391,4.003495,59.950146,94.930099,0.964015,54.985519,89.468399,1.16942,51.621445,88.91716,0.051731,39.875153,89.356621,0.742157,42.644428,90.652649,1.164311,42.724136,90.126564,2.976197,47.121132,100.269073,5.528978,44.875969,99.542686,4.029658,41.886372,99.429741,-0.90511,51.487644,93.288231,-1.787057,55.872581,90.503807,1.127954,48.647011,90.209007,0.125427,46.044353,99.409576,0.727299,55.646072,100.387245,1.005789,51.558632,99.716927,-0.413182,45.819054,100.071053,-0.651897,49.330326,89.580803,-0.722538,51.11544,89.964661,2.621835,41.4259,94.897499,2.440826,50.372322,95.069427,5.025472,49.998734,96.423492,4.694942,40.546421,95.774826,1.651083,61.847164,90.567184,2.228101,55.56229,89.624641,2.908551,52.253433,90.013138,2.899108,58.853867,89.779701
-0.902882,51.105915,93.770149,-2.575588,46.57296,94.714729,2.928884,47.723808,95.326927,2.5002,37.458485,95.096863,4.046633,53.146435,95.226067,4.016243,59.934929,94.920334,0.888838,54.973812,89.460411,1.153979,51.621292,88.945953,-0.003513,39.870247,89.357635,0.77122,42.649811,90.652893,1.174897,42.723343,90.121841,2.947007,47.169533,100.320984,5.627117,44.913429,99.543907,4.059879,41.895611,99.416664,-0.920331,51.499214,93.289917,-1.780026,55.882553,90.512413,1.134207,48.649033,90.214836,0.121552,46.028111,99.451347,0.726014,55.644493,100.387527,1.014413,51.559689,99.727501,-0.468607,45.802563,100.024689,-0.642322,49.336063,89.579369,-0.718012,51.116966,89.962227,2.621046,41.443115,94.901932,2.459549,50.39687,95.063362,5.027525,49.986977,96.419815,4.726883,40.530895,95.782066,1.658835,61.847103,90.551086,2.235848,55.586067,89.617363,2.906771,52.26025,90.01384,2.829673,58.859348,89.800591
-0.923302,51.098938,93.774834,-2.583509,46.569645,94.695496,2.921989,47.731239,95.332901,2.54532,37.440891,95.110283,4.047346,53.138584,95.21888,4.007361,59.937733,94.912712,0.910073,54.962532,89.461678,1.140522,51.607491,88.914993,0.034533,39.858963,89.378922,0.744093,42.676548,90.668243,1.182753,42.717949,90.114273,3.003602,47.203259,100.311516,5.635968,44.920265,99.571281,4.036367,41.89584,99.400917,-0.968094,51.506908,93.308777,-1.78006,55.919762,90.533417,1.156553,48.644897,90.225296,0.109323,46.039745,99.440018,0.719297,55.658939,100.370819,1.01018,51.557629,99.723274,-0.403175,45.814011,100.026405,-0.679192,49.34124,89.570969,-0.703316,51.117313,89.961349,2.630589,41.447601,94.91597,2.460893,50.432281,95.085289,5.008486,49.991375,96.430786,4.701915,40.524315,95.780167,1.651622,61.852074,90.544128,2.194226,55.585533,89.621368,2.889523,52.264736,90.009964,2.869167,58.867908,89.774979
-0.948881,51.106159,93.76709,-2.595157,46.562183,94.717339,2.947083,47.729881,95.322983,2.561858,37.446033,95.105156,4.018478,53.120708,95.215424,3.998242,59.934467,94.905426,0.922273,54.962593,89.4785,1.154458,51.594341,88.924156,0.012762,39.841145,89.361588,0.80212,42.692677,90.652397,1.206801,42.692242,90.107628,2.895265,47.247917,100.295311,5.605837,44.939381,99.55928,4.018866,41.910835,99.440178,-1.02295,51.529823,93.286346,-1.746718,55.928146,90.510315,1.172782,48.646847,90.245522,0.104617,46.044952,99.456398,0.717591,55.650032,100.365303,0.970541,51.564896,99.742867,-0.464454,45.817764,100.010002,-0.656298,49.346882,89.586082,-0.724424,51.115105,89.958717,2.671368,41.461891,94.932022,2.460916,50.482944,95.087761,4.991619,50.001247,96.401779,4.698017,40.524677,95.785347,1.650272,61.83783,90.561371,2.238216,55.608704,89.631248,2.893799,52.268356,90.014778,2.850808,58.841293,89.780617
-0.91803,51.121685,93.794853,-2.603537,46.566833,94.687393,2.975943,47.729355,95.320953,2.591839,37.442055,95.075638,4.040996,53.107605,95.20636,4.015267,59.943268,94.908012,0.914888,54.951202,89.477806,1.095196,51.578888,88.933426,0.046603,39.839306,89.361877,0.786139,42.717598,90.676147,1.19865,42.689293,90.10273,2.957874,47.261868,100.337547,5.675552,44.968746,99.568924,3.978469,41.94706,99.394997,-0.992558,51.514034,93.314651,-1.702129,55.935303,90.514427,1.186182,48.636189,90.237419,0.068909,46.034992,99.440063,0.726956,55.656143,100.376984,0.989036,51.563633,99.725983,-0.454097,45.827629,100.008484,-0.648097,49.348938,89.597229,-0.722361,51.108627,89.966393,2.680262,41.468567,94.91877,2.468837,50.516491,95.111603,4.977258,49.986607,96.410706,4.677137,40.524246,95.766464,1.666206,61.828758,90.556297,2.261714,55.602741,89.621826,2.884431,52.266441,90.011902,2.843282,58.847599,89.778236
-0.895253,51.116234,93.7817,-2.616629,46.557098,94.689323,3.023578,47.72913,95.31469,2.609726,37.437222,95.074501,4.001824,53.116512,95.209351,4.035201,59.944916,94.927528,0.847258,54.94278,89.460098,1.121352,51.580093,88.936615,0.069552,39.834393,89.334038,0.766013,42.725368,90.667931,1.176548,42.693092,90.109253,2.90711,47.284481,100.334274,5.709371,44.973915,99.57811,4.005438,41.967735,99.390068,-1.014131,51.538063,93.287445,-1.650211,55.975807,90.503181,1.216325,48.653629,90.220573,0.086913,46.036522,99.441689,0.724961,55.643814,100.375122,1.009668,51.579582,99.705864,-0.440396,45.842922,100.078941,-0.637133,49.34919,89.609016,-0.715171,51.101948,89.958939,2.681258,41.471107,94.931053,2.479887,50.51347,95.098518,5.000476,49.970661,96.410591,4.67035,40.521965,95.810028,1.662102,61.822983,90.549309,2.223493,55.62841,89.624443,2.872189,52.266769,90.015808,2.904255,58.831421,89.790039
-0.867384,51.118126,93.781273,-2.611205,46.556801,94.689331,3.040443,47.738876,95.318626,2.621849,37.43433,95.078423,3.986938,53.112457,95.217621,3.972539,59.946262,94.946243,0.828291,54.950432,89.469276,1.125039,51.568325,88.947098,0.040401,39.819733,89.339226,0.760229,42.740894,90.670914,1.173117,42.690067,90.111229,2.880952,47.391308,100.286209,5.708247,44.976376,99.55777,3.973283,41.984497,99.384315,-1.004406,51.536575,93.347687,-1.693967,55.9879,90.495079,1.189532,48.661453,90.224159,0.135759,46.033329,99.412529,0.732671,55.645912,100.372978,0.994526,51.572025,99.73233,-0.419607,45.837963,100.063515,-0.660451,49.352112,89.598503,-0.715138,51.106289,89.963158,2.740659,41.489506,94.956779,2.451667,50.53825,95.07457,4.998378,49.965019,96.432823,4.664949,40.528828,95.802681,1.660299,61.814926,90.548119,2.217452,55.632416,89.623497,2.874766,52.262173,90.01667,2.908779,58.823837,89.784378
-0.894246,51.112175,93.787651,-2.590207,46.564117,94.685379,3.055125,47.734062,95.312462,2.613027,37.43298,95.067596,3.979966,53.078815,95.191643,4.000238,59.939632,94.934982,0.852429,54.964321,89.484337,1.057811,51.540367,88.934357,0.033952,39.815235,89.339851,0.765597,42.773167,90.637138,1.183217,42.695553,90.106384,2.958419,47.431637,100.255219,5.702542,44.997868,99.558281,3.959496,41.992859,99.374382,-1.028794,51.562382,93.322777,-1.649986,56.017387,90.518959,1.211566,48.671333,90.220612,0.168835,46.039188,99.427696,0.729231,55.649418,100.369087,0.973532,51.578941,99.713211,-0.39799,45.851086,100.083282,-0.66344,49.356422,89.608253,-0.718559,51.101048,89.958412,2.738423,41.493645,94.947144,2.466431,50.564365,95.070457,4.990797,49.947685,96.462814,4.658587,40.527771,95.813217,1.680504,61.810223,90.542831,2.196444,55.638443,89.625198,2.861387,52.264763,90.01902,2.894084,58.824337,89.81916
-0.832137,51.114441,93.797302,-2.599437,46.559555,94.681847,3.083101,47.726124,95.305519,2.658806,37.425148,95.064812,3.996348,53.061295,95.197235,3.95072,59.955292,94.952934,0.829822,54.969273,89.486069,1.070041,51.515888,88.935287,0.042579,39.795509,89.321205,0.790801,42.801003,90.649857,1.185921,42.693718,90.101395,3.020107,47.458508,100.306938,5.705263,45.00967,99.562683,3.976489,42.004021,99.348404,-1.098943,51.585316,93.292542,-1.670154,56.031952,90.528214,1.232102,48.665493,90.215256,0.158321,46.035744,99.413658,0.708614,55.686771,100.366684,0.99068,51.566422,99.694214,-0.425989,45.861385,100.072739,-0.684915,49.356647,89.614815,-0.707877,51.102139,89.965042,2.743621,41.496086,94.943512,2.516435,50.594257,95.099831,4.96854,49.94841,96.468262,4.677298,40.529556,95.792099,1.692837,61.79583,90.546417,2.214139,55.630508,89.635254,2.86859,52.266068,90.030106,2.898211,58.796001,89.793274
-0.870717,51.101311,93.772484,-2.614821,46.552464,94.68045,3.118723,47.727539,95.297028,2.65034,37.427448,95.059799,3.978778,53.056339,95.193741,3.937556,59.956429,94.981239,0.822195,54.98518,89.492142,1.066796,51.527752,88.926216,0.026779,39.78899,89.33786,0.766953,42.826824,90.636833,1.197182,42.706978,90.101074,2.927237,47.520138,100.220108,5.756239,45.026718,99.556686,3.979854,42.011284,99.341103,-1.132407,51.590908,93.297562,-1.723418,56.032909,90.511406,1.233355,48.659374,90.217995,0.125091,46.040951,99.416191,0.691717,55.667946,100.375931,0.973296,51.582932,99.720146,-0.439319,45.864948,100.088966,-0.660129,49.348339,89.61235,-0.743918,51.07835,89.966888,2.736329,41.492035,94.932236,2.500639,50.59919,95.082176,4.968768,49.937172,96.467834,4.674809,40.530884,95.790237,1.685517,61.793819,90.54158,2.219311,55.646248,89.613297,2.858788,52.266476,90.022873,2.881795,58.775517,89.805801
-0.87312,51.10453,93.767548,-2.674392,46.548088,94.709541,3.16618,47.720352,95.279816,2.626362,37.427498,95.095596,3.983345,53.047276,95.175194,3.935298,59.941486,94.968956,0.785233,54.998131,89.48967,1.013325,51.511482,88.927544,0.053972,39.784428,89.356956,0.772866,42.82349,90.631676,1.189942,42.703335,90.107277,2.918622,47.554604,100.242149,5.794056,45.033638,99.601891,3.999794,42.036392,99.36483,-1.147985,51.604565,93.319344,-1.708778,56.044006,90.51265,1.281284,48.656658,90.211487,0.159159,46.064812,99.404526,0.673094,55.656448,100.377922,1.005715,51.582039,99.700935,-0.423594,45.870144,100.064934,-0.657448,49.362572,89.614578,-0.753233,51.075676,89.957268,2.747443,41.493614,94.935028,2.48145,50.625214,95.101692,4.937315,49.918179,96.485405,4.689329,40.523979,95.785789,1.681321,61.789742,90.551781,2.24384,55.647125,89.613274,2.856055,52.266975,90.013168,2.944132,58.745602,89.766106
-0.864738,51.065235,93.768913,-2.657327,46.526337,94.679657,3.169423,47.721943,95.262711,2.65045,37.431019,95.089523,3.962513,53.054611,95.171234,3.900256,59.945087,94.961029,0.792702,55.026993,89.468376,0.952562,51.499451,88.942085,0.062489,39.778019,89.338509,0.72771,42.839287,90.618118,1.198509,42.699631,90.107964,2.890036,47.646118,100.296661,5.913299,45.078644,99.621315,3.942345,42.101383,99.352737,-1.147574,51.626038,93.294746,-1.720004,56.05336,90.509697,1.314958,48.652988,90.204597,0.163405,46.06023,99.419922,0.675742,55.664326,100.375687,0.988833,51.591354,99.687332,-0.380521,45.902161,100.09082,-0.662645,49.357708,89.617325,-0.751986,51.062454,89.959152,2.779873,41.496704,94.91301,2.4493,50.611916,95.101395,4.956166,49.855419,96.399719,4.652498,40.549793,95.815414,1.691481,61.789497,90.53228,2.261944,55.659187,89.610863,2.843754,52.272686,90.015099,2.895822,58.666389,89.769302
